date,region,numtotal,numtested,numactive,numtoday,ratetested
2020-07-24,Ontario,38405,1923881.0,1547.0,195,132075.0
2020-07-24,Quebec,58243,747110.0,1965.0,163,88051.0
2020-07-24,Newfoundland and Labrador,265,23254.0,3.0,1,44587.0
2020-07-24,New Brunswick,170,44480.0,3.0,0,57259.0
2020-07-24,Nova Scotia,1067,62752.0,1.0,0,64600.0
2020-07-24,Prince Edward Island,36,18276.0,2.0,0,116447.0
2020-07-24,Yukon,14,1488.0,3.0,1,36422.0
2020-07-24,Northwest Territories,5,2740.0,0.0,0,61125.0
2020-07-24,Canada,113206,3717483.0,5452.0,534,98897.0
2020-07-25,British Columbia,3419,211792.0,294.0,0,41763.0
2020-07-25,Alberta,10086,527149.0,1341.0,0,120593.0
2020-07-25,Saskatchewan,1136,77846.0,258.0,37,66282.0
2020-07-25,Manitoba,388,79194.0,62.0,4,57828.0
2020-07-25,Ontario,38543,1952807.0,1544.0,138,134061.0
2020-07-25,Quebec,58414,757813.0,2045.0,171,89312.0
2020-07-25,Newfoundland and Labrador,265,23361.0,3.0,0,44792.0
2020-07-25,New Brunswick,170,44808.0,3.0,0,57681.0
2020-07-25,Nova Scotia,1067,63040.0,1.0,0,64896.0
2020-07-25,Prince Edward Island,36,18517.0,2.0,0,117983.0
2020-07-25,Yukon,14,1488.0,3.0,0,36422.0
2020-07-25,Northwest Territories,5,2740.0,0.0,0,61125.0
2020-07-25,Canada,113556,3761927.0,5556.0,350,100080.0
2020-07-26,British Columbia,3419,213925.0,294.0,0,42183.0
2020-07-26,Alberta,10086,527149.0,1341.0,0,120593.0
2020-07-26,Saskatchewan,1178,79038.0,289.0,42,67297.0
2020-07-26,Manitoba,394,79194.0,68.0,6,57828.0
2020-07-26,Ontario,38680,1978097.0,1558.0,137,135797.0
2020-07-26,Quebec,58583,768346.0,2104.0,169,90554.0
2020-07-26,Newfoundland and Labrador,266,23657.0,4.0,1,45360.0
2020-07-26,New Brunswick,170,44953.0,3.0,0,57867.0
2020-07-26,Nova Scotia,1067,63313.0,0.0,0,65177.0
2020-07-26,Prince Edward Island,36,18671.0,2.0,0,118964.0
2020-07-26,Yukon,14,1488.0,3.0,0,36422.0
2020-07-26,Northwest Territories,5,2740.0,0.0,0,61125.0
2020-07-26,Canada,113911,3801950.0,5666.0,355,101145.0
2020-07-27,British Columbia,3500,216077.0,264.0,81,42608.0
2020-07-27,Alberta,10390,547785.0,1430.0,304,125314.0
2020-07-27,Saskatchewan,1209,80420.0,307.0,31,68474.0
2020-07-27,Manitoba,400,82893.0,74.0,6,60529.0
2020-07-27,Ontario,38799,2001954.0,1574.0,119,137435.0
2020-07-27,Quebec,58728,777793.0,2175.0,145,91667.0
2020-07-27,Newfoundland and Labrador,266,23839.0,4.0,0,45709.0
2020-07-27,New Brunswick,170,45157.0,3.0,0,58130.0
2020-07-27,Nova Scotia,1067,63458.0,0.0,0,65327.0
2020-07-27,Prince Edward Island,36,18754.0,2.0,0,119493.0
2020-07-27,Yukon,14,1523.0,3.0,0,37279.0
2020-07-27,Northwest Territories,5,2797.0,0.0,0,62397.0
2020-07-27,Canada,114597,3863830.0,5836.0,686,102791.0
2020-07-28,British Columbia,3523,217427.0,253.0,23,42874.0
2020-07-28,Alberta,10470,553619.0,1397.0,80,126648.0
2020-07-28,Saskatchewan,1218,81150.0,294.0,9,69095.0
2020-07-28,Manitoba,405,83790.0,78.0,5,61184.0
2020-07-28,Ontario,38910,2018721.0,1575.0,111,138586.0
2020-07-28,Quebec,58897,786727.0,2341.0,169,92720.0
2020-07-28,Newfoundland and Labrador,266,24050.0,4.0,0,46113.0
2020-07-28,New Brunswick,170,45374.0,3.0,0,58409.0
2020-07-28,Nova Scotia,1067,63702.0,0.0,0,65578.0
2020-07-28,Prince Edward Island,36,18895.0,0.0,0,120391.0
2020-07-28,Yukon,14,1547.0,3.0,0,37867.0
2020-07-28,Northwest Territories,5,2810.0,0.0,0,62687.0
2020-07-28,Canada,114994,3899192.0,5948.0,397,103732.0
2020-07-29,British Columbia,3562,219244.0,259.0,39,43232.0
2020-07-29,Alberta,10603,559932.0,1430.0,133,128092.0
2020-07-29,Saskatchewan,1268,82302.0,322.0,50,70076.0
2020-07-29,Manitoba,407,84415.0,74.0,2,61641.0
2020-07-29,Ontario,38986,2045136.0,1476.0,76,140400.0
2020-07-29,Quebec,59009,796549.0,2451.0,112,93878.0
2020-07-29,Newfoundland and Labrador,266,24333.0,4.0,0,46656.0
2020-07-29,New Brunswick,170,45630.0,3.0,0,58739.0
2020-07-29,Nova Scotia,1067,63987.0,0.0,0,65871.0
2020-07-29,Prince Edward Island,36,19244.0,0.0,0,122615.0
2020-07-29,Yukon,14,1547.0,3.0,0,37867.0
2020-07-29,Northwest Territories,5,2826.0,0.0,0,63044.0
2020-07-29,Canada,115406,3946565.0,6022.0,412,104992.0
2020-07-30,British Columbia,3591,221727.0,242.0,29,43722.0
2020-07-30,Alberta,10716,566054.0,1408.0,113,129493.0
2020-07-30,Saskatchewan,1306,83738.0,304.0,38,71299.0
2020-07-30,Manitoba,409,85575.0,76.0,2,62488.0
2020-07-30,Ontario,39075,2071907.0,1397.0,89,142237.0
2020-07-30,Quebec,59131,807364.0,2572.0,122,95152.0
2020-07-30,Newfoundland and Labrador,266,24671.0,4.0,0,47304.0
2020-07-30,New Brunswick,170,45889.0,2.0,0,59072.0
2020-07-30,Nova Scotia,1067,64339.0,0.0,0,66234.0
2020-07-30,Prince Edward Island,36,19472.0,0.0,0,124067.0
2020-07-30,Yukon,14,1588.0,3.0,0,38870.0
2020-07-30,Northwest Territories,5,2870.0,0.0,0,64025.0
2020-07-30,Canada,115799,3996625.0,6008.0,393,106324.0
2020-07-31,British Columbia,3641,224580.0,278.0,50,44284.0
2020-07-31,Alberta,10843,571839.0,1386.0,127,130816.0
2020-07-31,Saskatchewan,1319,85228.0,293.0,13,72568.0
2020-07-31,Manitoba,415,86575.0,70.0,6,63218.0
2020-07-31,Ontario,39209,2100958.0,1360.0,134,144232.0
2020-07-31,Quebec,59312,819717.0,2752.0,181,96608.0
2020-07-31,Newfoundland and Labrador,266,24924.0,4.0,0,47789.0
2020-07-31,New Brunswick,170,46184.0,2.0,0,59452.0
2020-07-31,Nova Scotia,1069,64777.0,2.0,2,66685.0
2020-07-31,Prince Edward Island,36,19643.0,0.0,0,125157.0
2020-07-31,Yukon,14,1612.0,3.0,0,39458.0
2020-07-31,Northwest Territories,5,2878.0,0.0,0,64204.0
2020-07-31,Canada,116312,4050358.0,6150.0,513,107753.0
2020-08-01,British Columbia,3641,227194.0,278.0,0,44800.0
2020-08-01,Alberta,10843,571839.0,1386.0,0,130816.0
2020-08-01,Saskatchewan,1334,86814.0,262.0,15,73918.0
2020-08-01,Manitoba,417,86575.0,72.0,2,63218.0
2020-08-01,Ontario,39333,2133152.0,1319.0,124,146442.0
2020-08-01,Quebec,59458,831069.0,2894.0,146,97946.0
2020-08-01,Newfoundland and Labrador,266,25056.0,4.0,0,48042.0
2020-08-01,New Brunswick,170,46398.0,2.0,0,59728.0
2020-08-01,Nova Scotia,1069,65042.0,2.0,0,66957.0
2020-08-01,Prince Edward Island,36,19643.0,0.0,0,125157.0
2020-08-01,Yukon,14,1612.0,3.0,0,39458.0
2020-08-01,Northwest Territories,5,2878.0,0.0,0,64204.0
2020-08-01,Canada,116599,4098752.0,6222.0,287,109041.0
2020-08-02,British Columbia,3641,228795.0,278.0,0,45115.0
2020-08-02,Alberta,10843,571839.0,1386.0,0,130816.0
2020-08-02,Saskatchewan,1342,88618.0,254.0,8,75454.0
2020-08-02,Manitoba,435,86575.0,90.0,18,63218.0
2020-08-02,Ontario,39449,2162599.0,1312.0,116,148463.0
2020-08-02,Quebec,59599,841785.0,3032.0,141,99209.0
2020-08-02,Newfoundland and Labrador,266,25261.0,4.0,0,48435.0
2020-08-02,New Brunswick,170,46617.0,2.0,0,60010.0
2020-08-02,Nova Scotia,1071,65315.0,4.0,2,67238.0
2020-08-02,Prince Edward Island,36,20085.0,0.0,0,127973.0
2020-08-02,Yukon,14,1612.0,3.0,0,39458.0
2020-08-02,Northwest Territories,5,2878.0,0.0,0,64204.0
2020-08-02,Canada,116884,4143459.0,6365.0,285,110230.0
2020-08-03,British Columbia,3641,230751.0,278.0,0,45501.0
2020-08-03,Alberta,10843,571839.0,1386.0,0,130816.0
2020-08-03,Saskatchewan,1359,89600.0,252.0,17,76290.0
2020-08-03,Manitoba,442,86575.0,97.0,7,63218.0
2020-08-03,Ontario,39449,2184868.0,1312.0,0,149992.0
2020-08-03,Quebec,59722,850630.0,3153.0,123,100251.0
2020-08-03,Newfoundland and Labrador,266,25452.0,4.0,0,48801.0
2020-08-03,New Brunswick,170,46784.0,0.0,0,60224.0
2020-08-03,Nova Scotia,1071,65543.0,2.0,0,67473.0
2020-08-03,Prince Edward Island,36,20183.0,0.0,0,128598.0
2020-08-03,Yukon,14,1612.0,3.0,0,39458.0
2020-08-03,Northwest Territories,5,2878.0,0.0,0,64204.0
2020-08-03,Canada,117031,4178195.0,6487.0,147,111154.0
2020-08-04,British Columbia,3787,232016.0,319.0,146,45750.0
2020-08-04,Alberta,11146,596714.0,1191.0,303,136507.0
2020-08-04,Saskatchewan,1368,90170.0,253.0,9,76776.0
2020-08-04,Manitoba,443,91697.0,94.0,1,66958.0
2020-08-04,Ontario,39628,2203410.0,1245.0,179,151265.0
2020-08-04,Quebec,59845,858016.0,3274.0,123,101122.0
2020-08-04,Newfoundland and Labrador,266,25654.0,3.0,0,49189.0
2020-08-04,New Brunswick,170,46925.0,0.0,0,60406.0
2020-08-04,Nova Scotia,1071,65628.0,2.0,0,67561.0
2020-08-04,Prince Edward Island,36,20183.0,0.0,0,128598.0
2020-08-04,Yukon,14,1740.0,3.0,0,42591.0
2020-08-04,Northwest Territories,5,2878.0,0.0,0,64204.0
2020-08-04,Canada,117792,4236521.0,6384.0,761,112706.0
2020-08-05,British Columbia,3834,233195.0,351.0,47,45983.0
2020-08-05,Alberta,11240,601748.0,1146.0,94,137658.0
2020-08-05,Saskatchewan,1376,90815.0,225.0,8,77325.0
2020-08-05,Manitoba,444,92721.0,94.0,1,67706.0
2020-08-05,Ontario,39714,2220075.0,1185.0,86,152409.0
2020-08-05,Quebec,60000,868111.0,3427.0,155,102312.0
2020-08-05,Newfoundland and Labrador,266,25947.0,0.0,0,49751.0
2020-08-05,New Brunswick,174,47189.0,4.0,4,60746.0
2020-08-05,Nova Scotia,1071,65909.0,2.0,0,67850.0
2020-08-05,Prince Edward Island,36,20654.0,0.0,0,131599.0
2020-08-05,Yukon,14,1769.0,3.0,0,43301.0
2020-08-05,Northwest Territories,5,2970.0,0.0,0,66256.0
2020-08-05,Canada,118187,4272606.0,6437.0,395,113666.0
2020-08-06,British Columbia,3881,234986.0,371.0,47,46336.0
2020-08-06,Alberta,11296,607363.0,1107.0,56,138943.0
2020-08-06,Saskatchewan,1387,91615.0,204.0,11,78006.0
2020-08-06,Manitoba,474,93298.0,118.0,30,68127.0
2020-08-06,Ontario,39809,2245400.0,1120.0,95,154148.0
2020-08-06,Quebec,60133,879350.0,3560.0,133,103636.0
2020-08-06,Newfoundland and Labrador,266,26280.0,0.0,0,50389.0
2020-08-06,New Brunswick,176,47438.0,6.0,2,61066.0
2020-08-06,Nova Scotia,1071,66290.0,2.0,0,68242.0
2020-08-06,Prince Edward Island,36,20831.0,0.0,0,132726.0
2020-08-06,Yukon,14,1792.0,1.0,0,43864.0
2020-08-06,Northwest Territories,5,3012.0,0.0,0,67193.0
2020-08-06,Canada,118561,4319172.0,6489.0,374,114904.0
2020-08-07,British Columbia,3934,237247.0,386.0,53,46782.0
2020-08-07,Alberta,11430,613221.0,1125.0,134,140283.0
2020-08-07,Saskatchewan,1409,93388.0,168.0,22,79516.0
2020-08-07,Manitoba,491,96553.0,132.0,17,70504.0
2020-08-07,Ontario,39897,2269714.0,1090.0,88,155817.0
2020-08-07,Quebec,60241,889002.0,3668.0,108,104774.0
2020-08-07,Newfoundland and Labrador,267,26431.0,1.0,1,50679.0
2020-08-07,New Brunswick,176,47695.0,6.0,0,61397.0
2020-08-07,Nova Scotia,1071,66739.0,2.0,0,68704.0
2020-08-07,Prince Edward Island,36,20831.0,0.0,0,132726.0
2020-08-07,Yukon,15,1836.0,2.0,1,44941.0
2020-08-07,Northwest Territories,5,3017.0,0.0,0,67305.0
2020-08-07,Canada,118985,4367208.0,6580.0,424,116182.0
2020-08-08,British Columbia,3934,239845.0,386.0,0,47294.0
2020-08-08,Alberta,11430,613221.0,1125.0,0,140283.0
2020-08-08,Saskatchewan,1433,94786.0,168.0,24,80706.0
2020-08-08,Manitoba,507,96553.0,148.0,16,70504.0
2020-08-08,Ontario,39967,2294872.0,1052.0,70,157544.0
2020-08-08,Quebec,60367,895496.0,3789.0,126,105539.0
2020-08-08,Newfoundland and Labrador,267,26629.0,1.0,0,51058.0
2020-08-08,New Brunswick,176,47911.0,6.0,0,61675.0
2020-08-08,Nova Scotia,1071,67080.0,2.0,0,69055.0
2020-08-08,Prince Edward Island,36,21258.0,0.0,0,135447.0
2020-08-08,Yukon,15,1836.0,2.0,0,44941.0
2020-08-08,Northwest Territories,5,3017.0,0.0,0,67305.0
2020-08-08,Canada,119221,4404038.0,6679.0,236,117162.0
2020-08-09,British Columbia,3934,241225.0,386.0,0,47566.0
2020-08-09,Alberta,11430,613221.0,1125.0,0,140283.0
2020-08-09,Saskatchewan,1445,96331.0,168.0,12,82021.0
2020-08-09,Manitoba,542,96553.0,182.0,35,70504.0
2020-08-09,Ontario,40046,2321735.0,981.0,79,159388.0
2020-08-09,Quebec,60471,908532.0,3890.0,104,107076.0
2020-08-09,Newfoundland and Labrador,267,26859.0,1.0,0,51499.0
2020-08-09,New Brunswick,176,48106.0,6.0,0,61926.0
2020-08-09,Nova Scotia,1071,67245.0,1.0,0,69225.0
2020-08-09,Prince Edward Island,36,21616.0,0.0,0,137728.0
2020-08-09,Yukon,15,1836.0,2.0,0,44941.0
2020-08-09,Northwest Territories,5,3017.0,0.0,0,67305.0
2020-08-09,Canada,119451,4447810.0,6742.0,230,118327.0
2020-08-10,British Columbia,4065,244680.0,445.0,131,48248.0
2020-08-10,Alberta,11687,631295.0,1090.0,257,144418.0
2020-08-10,Saskatchewan,1450,97404.0,165.0,5,82935.0
2020-08-10,Manitoba,558,101101.0,196.0,16,73825.0
2020-08-10,Ontario,40161,2343281.0,994.0,115,160867.0
2020-08-10,Quebec,60627,916301.0,1890.0,156,107991.0
2020-08-10,Newfoundland and Labrador,268,27045.0,2.0,1,51856.0
2020-08-10,New Brunswick,176,48330.0,6.0,0,62215.0
2020-08-10,Nova Scotia,1071,67446.0,0.0,0,69432.0
2020-08-10,Prince Edward Island,36,21805.0,0.0,0,138932.0
2020-08-10,Yukon,15,1961.0,2.0,0,48000.0
2020-08-10,Northwest Territories,5,3017.0,0.0,0,67305.0
2020-08-10,Canada,120132,4505218.0,4790.0,681,119854.0
2020-08-11,British Columbia,4111,246281.0,472.0,46,48563.0
2020-08-11,Alberta,11772,636319.0,1004.0,85,145567.0
2020-08-11,Saskatchewan,1479,98105.0,165.0,29,83532.0
2020-08-11,Manitoba,562,102391.0,194.0,4,74767.0
2020-08-11,Ontario,40194,2364157.0,952.0,33,162300.0
2020-08-11,Quebec,60718,922332.0,1886.0,91,108702.0
2020-08-11,Newfoundland and Labrador,268,27298.0,2.0,0,52341.0
2020-08-11,New Brunswick,177,48553.0,7.0,1,62502.0
2020-08-11,Nova Scotia,1071,67720.0,0.0,0,69714.0
2020-08-11,Prince Edward Island,36,21922.0,0.0,0,139678.0
2020-08-11,Yukon,15,2017.0,2.0,0,49371.0
2020-08-11,Northwest Territories,5,3073.0,0.0,0,68554.0
2020-08-11,Canada,120421,4541747.0,4684.0,289,120826.0
2020-08-12,British Columbia,4196,248385.0,531.0,85,48978.0
2020-08-12,Alberta,11893,641870.0,1044.0,121,146837.0
2020-08-12,Saskatchewan,1484,98890.0,150.0,5,84200.0
2020-08-12,Manitoba,578,103994.0,202.0,16,75938.0
2020-08-12,Ontario,40289,2387925.0,912.0,95,163932.0
2020-08-12,Quebec,60813,926538.0,1834.0,95,109198.0
2020-08-12,Newfoundland and Labrador,268,27573.0,2.0,0,52868.0
2020-08-12,New Brunswick,178,48801.0,8.0,1,62821.0
2020-08-12,Nova Scotia,1071,67974.0,0.0,0,69976.0
2020-08-12,Prince Edward Island,41,22381.0,5.0,5,142602.0
2020-08-12,Yukon,15,2062.0,2.0,0,50472.0
2020-08-12,Northwest Territories,5,3097.0,0.0,0,69089.0
2020-08-12,Canada,120844,4581083.0,4690.0,423,121872.0
2020-08-13,British Columbia,4274,251210.0,578.0,78,49535.0
2020-08-13,Alberta,11969,647281.0,1036.0,76,148075.0
2020-08-13,Saskatchewan,1511,100386.0,166.0,27,85474.0
2020-08-13,Manitoba,603,105705.0,218.0,25,77187.0
2020-08-13,Ontario,40367,2416582.0,891.0,78,165899.0
2020-08-13,Quebec,60917,939144.0,1761.0,104,110683.0
2020-08-13,Newfoundland and Labrador,268,27834.0,2.0,0,53369.0
2020-08-13,New Brunswick,180,49032.0,9.0,2,63118.0
2020-08-13,Nova Scotia,1071,68441.0,0.0,0,70456.0
2020-08-13,Prince Edward Island,41,22645.0,5.0,0,144284.0
2020-08-13,Yukon,15,2112.0,0.0,0,51696.0
2020-08-13,Northwest Territories,5,3107.0,0.0,0,69312.0
2020-08-13,Canada,121234,4635105.0,4666.0,390,123309.0
2020-08-14,British Columbia,4358,254330.0,629.0,84,50150.0
2020-08-14,Alberta,12053,652819.0,1036.0,84,149342.0
2020-08-14,Saskatchewan,1541,101734.0,174.0,30,86622.0
2020-08-14,Manitoba,643,107925.0,246.0,40,78808.0
2020-08-14,Ontario,40459,2445734.0,899.0,92,167901.0
2020-08-14,Quebec,61004,947026.0,1688.0,87,111612.0
2020-08-14,Newfoundland and Labrador,268,28094.0,2.0,0,53867.0
2020-08-14,New Brunswick,180,49295.0,9.0,0,63457.0
2020-08-14,Nova Scotia,1072,68845.0,1.0,1,70872.0
2020-08-14,Prince Edward Island,41,22941.0,5.0,0,146170.0
2020-08-14,Yukon,15,2156.0,1.0,0,52773.0
2020-08-14,Northwest Territories,5,3126.0,0.0,0,69736.0
2020-08-14,Canada,121652,4685663.0,4690.0,418,124654.0
2020-08-15,British Columbia,4358,257904.0,629.0,0,50855.0
2020-08-15,Alberta,12053,652819.0,1036.0,0,149342.0
2020-08-15,Saskatchewan,1566,103366.0,189.0,25,88011.0
2020-08-15,Manitoba,663,107925.0,211.0,20,78808.0
2020-08-15,Ontario,40565,2475175.0,903.0,106,169922.0
2020-08-15,Quebec,61084,966677.0,1656.0,80,113928.0
2020-08-15,Newfoundland and Labrador,268,28267.0,2.0,0,54199.0
2020-08-15,New Brunswick,184,49526.0,13.0,4,63754.0
2020-08-15,Nova Scotia,1074,69254.0,3.0,2,71293.0
2020-08-15,Prince Edward Island,41,23313.0,5.0,0,148541.0
2020-08-15,Yukon,15,2156.0,1.0,0,52773.0
2020-08-15,Northwest Territories,5,3126.0,0.0,0,69736.0
2020-08-15,Canada,121889,4741146.0,4648.0,237,126130.0
2020-08-16,British Columbia,4358,260607.0,629.0,0,51388.0
2020-08-16,Alberta,12053,652819.0,1036.0,0,149342.0
2020-08-16,Saskatchewan,1580,104798.0,193.0,14,89231.0
2020-08-16,Manitoba,697,107925.0,205.0,34,78808.0
2020-08-16,Ontario,40646,2498209.0,904.0,81,171503.0
2020-08-16,Quebec,61151,975856.0,1584.0,67,115010.0
2020-08-16,Newfoundland and Labrador,268,28479.0,2.0,0,54605.0
2020-08-16,New Brunswick,186,49691.0,15.0,2,63967.0
2020-08-16,Nova Scotia,1074,69597.0,3.0,0,71646.0
2020-08-16,Prince Edward Island,41,23459.0,5.0,0,149471.0
2020-08-16,Yukon,15,2156.0,1.0,0,52773.0
2020-08-16,Northwest Territories,5,3126.0,0.0,0,69736.0
2020-08-16,Canada,122087,4778360.0,4577.0,198,127120.0
2020-08-17,British Columbia,4594,263326.0,743.0,236,51924.0
2020-08-17,Alberta,12412,672138.0,1132.0,359,153761.0
2020-08-17,Saskatchewan,1581,105623.0,172.0,1,89933.0
2020-08-17,Manitoba,731,113224.0,232.0,34,82678.0
2020-08-17,Ontario,40745,2522940.0,920.0,99,173201.0
2020-08-17,Quebec,61206,983814.0,1555.0,55,115948.0
2020-08-17,Newfoundland and Labrador,268,28664.0,2.0,0,54960.0
2020-08-17,New Brunswick,186,49893.0,15.0,0,64227.0
2020-08-17,Nova Scotia,1075,69773.0,4.0,1,71828.0
2020-08-17,Prince Edward Island,41,23583.0,5.0,0,150261.0
2020-08-17,Yukon,15,2156.0,1.0,0,52773.0
2020-08-17,Northwest Territories,5,3253.0,0.0,0,72569.0
2020-08-17,Canada,122872,4840043.0,4781.0,785,128761.0
2020-08-18,British Columbia,4677,266042.0,775.0,83,52460.0
2020-08-18,Alberta,12419,677754.0,1169.0,7,155046.0
2020-08-18,Saskatchewan,1582,106307.0,157.0,1,90515.0
2020-08-18,Manitoba,748,114339.0,235.0,17,83492.0
2020-08-18,Ontario,40870,2545253.0,952.0,125,174733.0
2020-08-18,Quebec,61252,990392.0,1442.0,46,116723.0
2020-08-18,Newfoundland and Labrador,268,28884.0,2.0,0,55382.0
2020-08-18,New Brunswick,186,50120.0,13.0,0,64519.0
2020-08-18,Nova Scotia,1075,70036.0,4.0,0,72098.0
2020-08-18,Prince Edward Island,44,23864.0,4.0,3,152051.0
2020-08-18,Yukon,15,2247.0,0.0,0,55001.0
2020-08-18,Northwest Territories,5,3267.0,0.0,0,72882.0
2020-08-18,Canada,123154,4880172.0,4753.0,282,129829.0
2020-08-19,British Columbia,4745,268611.0,798.0,68,52967.0
2020-08-19,Alberta,12501,684041.0,1107.0,82,156484.0
2020-08-19,Saskatchewan,1586,107048.0,154.0,4,91146.0
2020-08-19,Manitoba,763,115700.0,223.0,15,84486.0
2020-08-19,Ontario,40972,2570056.0,965.0,102,176435.0
2020-08-19,Quebec,61316,998424.0,1349.0,64,117670.0
2020-08-19,Newfoundland and Labrador,268,29176.0,2.0,0,55942.0
2020-08-19,New Brunswick,186,50394.0,12.0,0,64872.0
2020-08-19,Nova Scotia,1076,70449.0,5.0,1,72524.0
2020-08-19,Prince Edward Island,44,24300.0,4.0,0,154829.0
2020-08-19,Yukon,15,2270.0,0.0,0,55564.0
2020-08-19,Northwest Territories,5,3277.0,0.0,0,73105.0
2020-08-19,Canada,123490,4925446.0,4619.0,336,131033.0
2020-08-20,British Columbia,4825,271656.0,780.0,80,53567.0
2020-08-20,Alberta,12604,690643.0,1084.0,103,157994.0
2020-08-20,Saskatchewan,1590,108212.0,149.0,4,92138.0
2020-08-20,Manitoba,796,117271.0,247.0,33,85633.0
2020-08-20,Ontario,41048,2595126.0,964.0,76,178157.0
2020-08-20,Quebec,61402,1008252.0,1289.0,86,118828.0
2020-08-20,Newfoundland and Labrador,268,29567.0,2.0,0,56692.0
2020-08-20,New Brunswick,186,50680.0,6.0,0,65240.0
2020-08-20,Nova Scotia,1077,70899.0,6.0,1,72987.0
2020-08-20,Prince Edward Island,44,24611.0,4.0,0,156811.0
2020-08-20,Yukon,15,2298.0,0.0,0,56249.0
2020-08-20,Northwest Territories,5,3290.0,0.0,0,73395.0
2020-08-20,Canada,123873,4974215.0,4531.0,383,132331.0
2020-08-21,British Columbia,4915,275075.0,824.0,90,54241.0
2020-08-21,Alberta,12748,697546.0,1144.0,144,159573.0
2020-08-21,Saskatchewan,1595,109188.0,134.0,5,92969.0
2020-08-21,Manitoba,830,119560.0,265.0,34,87304.0
2020-08-21,Ontario,41179,2622281.0,986.0,131,180021.0
2020-08-21,Quebec,61495,1025725.0,1290.0,93,120887.0
2020-08-21,Newfoundland and Labrador,268,29782.0,0.0,0,57104.0
2020-08-21,New Brunswick,188,51013.0,8.0,2,65668.0
2020-08-21,Nova Scotia,1077,71452.0,5.0,0,73556.0
2020-08-21,Prince Edward Island,44,25090.0,4.0,0,159863.0
2020-08-21,Yukon,15,2335.0,0.0,0,57155.0
2020-08-21,Northwest Territories,5,3294.0,0.0,0,73484.0
2020-08-21,Canada,124372,5034059.0,4660.0,499,133923.0
2020-08-22,British Columbia,4915,278507.0,824.0,0,54918.0
2020-08-22,Alberta,12748,697546.0,1144.0,0,159573.0
2020-08-22,Saskatchewan,1597,110583.0,117.0,2,94156.0
2020-08-22,Manitoba,872,119560.0,290.0,42,87304.0
2020-08-22,Ontario,41287,2650000.0,1003.0,108,181924.0
2020-08-22,Quebec,61599,1034827.0,1284.0,104,121960.0
2020-08-22,Newfoundland and Labrador,268,29899.0,0.0,0,57328.0
2020-08-22,New Brunswick,188,51287.0,8.0,0,66021.0
2020-08-22,Nova Scotia,1078,71760.0,6.0,1,73873.0
2020-08-22,Prince Edward Island,44,25411.0,4.0,0,161908.0
2020-08-22,Yukon,15,2335.0,0.0,0,57155.0
2020-08-22,Northwest Territories,5,3301.0,0.0,0,73640.0
2020-08-22,Canada,124629,5076734.0,4680.0,257,135058.0
2020-08-23,British Columbia,4915,282180.0,824.0,0,55642.0
2020-08-23,Alberta,12748,697546.0,1144.0,0,159573.0
2020-08-23,Saskatchewan,1600,111598.0,106.0,3,95021.0
2020-08-23,Manitoba,944,119560.0,356.0,72,87304.0
2020-08-23,Ontario,41402,2672619.0,1010.0,115,183476.0
2020-08-23,Quebec,61673,1045236.0,1251.0,74,123187.0
2020-08-23,Newfoundland and Labrador,268,30183.0,0.0,0,57873.0
2020-08-23,New Brunswick,189,51502.0,9.0,1,66298.0
2020-08-23,Nova Scotia,1080,72158.0,7.0,2,74283.0
2020-08-23,Prince Edward Island,44,25554.0,4.0,0,162819.0
2020-08-23,Yukon,15,2335.0,0.0,0,57155.0
2020-08-23,Northwest Territories,5,3301.0,0.0,0,73640.0
2020-08-23,Canada,124896,5115490.0,4711.0,267,136089.0
2020-08-24,British Columbia,5184,285344.0,913.0,269,56266.0
2020-08-24,Alberta,13006,717514.0,1172.0,258,164141.0
2020-08-24,Saskatchewan,1602,112401.0,98.0,2,95704.0
2020-08-24,Manitoba,993,124109.0,395.0,49,90626.0
2020-08-24,Ontario,41507,2690795.0,1036.0,105,184724.0
2020-08-24,Quebec,61741,1051257.0,1236.0,68,123896.0
2020-08-24,Newfoundland and Labrador,268,30312.0,0.0,0,58120.0
2020-08-24,New Brunswick,189,51714.0,9.0,0,66571.0
2020-08-24,Nova Scotia,1080,72622.0,7.0,0,74761.0
2020-08-24,Prince Edward Island,44,25649.0,4.0,0,163425.0
2020-08-24,Yukon,15,2378.0,0.0,0,58207.0
2020-08-24,Northwest Territories,5,3301.0,0.0,0,73640.0
2020-08-24,Canada,125647,5169166.0,4870.0,751,137517.0
2020-08-25,British Columbia,5242,286955.0,925.0,58,56584.0
2020-08-25,Alberta,13083,723302.0,1134.0,77,165466.0
2020-08-25,Saskatchewan,1601,112713.0,88.0,-1,95970.0
2020-08-25,Manitoba,1018,125672.0,399.0,25,91767.0
2020-08-25,Ontario,41607,2710153.0,1059.0,100,186053.0
2020-08-25,Quebec,61803,1057098.0,1207.0,62,124585.0
2020-08-25,Newfoundland and Labrador,268,30574.0,0.0,0,58622.0
2020-08-25,New Brunswick,190,52033.0,10.0,1,66981.0
2020-08-25,Nova Scotia,1080,73102.0,4.0,0,75255.0
2020-08-25,Prince Edward Island,44,25904.0,3.0,0,165049.0
2020-08-25,Yukon,15,2423.0,0.0,0,59309.0
2020-08-25,Northwest Territories,5,3387.0,0.0,0,75559.0
2020-08-25,Canada,125969,5205086.0,4829.0,322,138473.0
2020-08-26,British Columbia,5304,289299.0,902.0,62,57046.0
