date,region,numtotal,numdeaths,numactive,numtoday,numtested,ratetotal,ratetested
2020-10-07,Ontario,55945,2988.0,5344.0,583,4074870.0,384.06,279742.0
2020-10-07,Quebec,81914,5906.0,8273.0,900,1629846.0,965.4,192086.0
2020-10-07,Newfoundland and Labrador,277,4.0,4.0,0,45170.0,53.11,86609.0
2020-10-07,New Brunswick,222,2.0,22.0,17,70602.0,28.58,90885.0
2020-10-07,Nova Scotia,1089,65.0,3.0,0,99867.0,112.11,102808.0
2020-10-07,Prince Edward Island,61,0.0,3.0,0,39806.0,38.87,253627.0
2020-10-07,Yukon,15,0.0,0.0,0,3542.0,36.72,86699.0
2020-10-07,Northwest Territories,5,0.0,0.0,0,4704.0,11.15,104939.0
2020-10-07,Canada,173123,9541.0,17916.0,1800,7899256.0,460.57,210147.0
2020-10-08,British Columbia,10066,245.0,1423.0,110,486193.0,198.49,95871.0
2020-10-08,Alberta,19718,283.0,2097.0,364,1095515.0,451.08,250614.0
2020-10-08,Saskatchewan,2012,24.0,143.0,18,171008.0,171.31,145605.0
2020-10-08,Manitoba,2344,27.0,863.0,66,194567.0,171.16,142075.0
2020-10-08,Ontario,56742,2992.0,5442.0,797,4121773.0,389.54,282962.0
2020-10-08,Quebec,82992,5915.0,8492.0,1078,1646826.0,978.11,194088.0
2020-10-08,Newfoundland and Labrador,277,4.0,4.0,0,45731.0,53.11,87684.0
2020-10-08,New Brunswick,225,2.0,24.0,3,71263.0,28.96,91736.0
2020-10-08,Nova Scotia,1089,65.0,3.0,0,100551.0,112.11,103512.0
2020-10-08,Prince Edward Island,61,0.0,3.0,0,40155.0,38.87,255851.0
2020-10-08,Yukon,15,0.0,0.0,0,3561.0,36.72,87164.0
2020-10-08,Northwest Territories,5,0.0,0.0,0,4745.0,11.15,105854.0
2020-10-08,Canada,175559,9557.0,18494.0,2436,7984582.0,467.05,212417.0
2020-10-09,British Columbia,10185,245.0,1438.0,119,493698.0,200.83,97351.0
2020-10-09,Alberta,19995,282.0,2225.0,277,1110134.0,457.41,253959.0
2020-10-09,Saskatchewan,2034,24.0,139.0,22,172732.0,173.19,147073.0
2020-10-09,Manitoba,2428,30.0,933.0,84,197550.0,177.3,144253.0
2020-10-09,Ontario,57681,2997.0,5652.0,939,4165218.0,395.98,285944.0
2020-10-09,Quebec,84094,5936.0,8572.0,1102,1661851.0,991.09,195858.0
2020-10-09,Newfoundland and Labrador,279,4.0,6.0,2,46134.0,53.5,88457.0
2020-10-09,New Brunswick,238,2.0,37.0,13,72030.0,30.64,92723.0
2020-10-09,Nova Scotia,1089,65.0,3.0,0,101273.0,112.11,104255.0
2020-10-09,Prince Edward Island,61,0.0,3.0,0,40572.0,38.87,258508.0
2020-10-09,Yukon,15,0.0,0.0,0,3588.0,36.72,87825.0
2020-10-09,Northwest Territories,5,0.0,0.0,0,4786.0,11.15,106768.0
2020-10-09,Canada,178117,9585.0,19008.0,2558,8072318.0,473.85,214751.0
2020-10-10,British Columbia,10185,245.0,1438.0,0,501496.0,200.83,98888.0
2020-10-10,Alberta,19995,282.0,2225.0,0,1119324.0,457.41,256061.0
2020-10-10,Saskatchewan,2068,24.0,161.0,34,174017.0,176.08,148167.0
2020-10-10,Manitoba,2524,32.0,1017.0,96,197550.0,184.31,144253.0
2020-10-10,Ontario,58490,3004.0,5754.0,809,4208067.0,401.54,288886.0
2020-10-10,Quebec,85191,5950.0,8545.0,1097,1677747.0,1004.02,197732.0
2020-10-10,Newfoundland and Labrador,282,4.0,9.0,3,46359.0,54.07,88888.0
2020-10-10,New Brunswick,258,2.0,57.0,20,72634.0,33.21,93501.0
2020-10-10,Nova Scotia,1092,65.0,5.0,3,101708.0,112.42,104703.0
2020-10-10,Prince Edward Island,61,0.0,3.0,0,40908.0,38.87,260648.0
2020-10-10,Yukon,15,0.0,0.0,0,3588.0,36.72,87825.0
2020-10-10,Northwest Territories,5,0.0,0.0,0,4786.0,11.15,106768.0
2020-10-10,Canada,180179,9608.0,19214.0,2062,8150945.0,479.34,216842.0
2020-10-11,British Columbia,10185,245.0,1438.0,0,501496.0,200.83,98888.0
2020-10-11,Alberta,19995,282.0,2225.0,0,1127392.0,457.41,257907.0
2020-10-11,Saskatchewan,2092,25.0,179.0,24,176224.0,178.12,150047.0
2020-10-11,Manitoba,2578,32.0,1063.0,54,197550.0,188.25,144253.0
2020-10-11,Ontario,59139,3005.0,5697.0,649,4250762.0,405.99,291817.0
2020-10-11,Quebec,86133,5953.0,8341.0,942,1691452.0,1015.12,199347.0
2020-10-11,Newfoundland and Labrador,282,4.0,9.0,0,46565.0,54.07,89283.0
2020-10-11,New Brunswick,272,2.0,71.0,14,73335.0,35.01,94403.0
2020-10-11,Nova Scotia,1092,65.0,4.0,0,101708.0,112.42,104703.0
2020-10-11,Prince Edward Island,63,0.0,5.0,2,41156.0,40.14,262229.0
2020-10-11,Yukon,15,0.0,0.0,0,3588.0,36.72,87825.0
2020-10-11,Northwest Territories,5,0.0,0.0,0,4786.0,11.15,106768.0
2020-10-11,Canada,181864,9613.0,19032.0,1685,8218788.0,483.82,218647.0
2020-10-12,British Columbia,10185,245.0,1438.0,0,501496.0,200.83,98888.0
2020-10-12,Alberta,19995,282.0,2225.0,0,1137287.0,457.41,260170.0
2020-10-12,Saskatchewan,2140,25.0,215.0,48,177910.0,182.21,151482.0
2020-10-12,Manitoba,2655,34.0,1131.0,77,197550.0,193.87,144253.0
2020-10-12,Ontario,59139,3005.0,5697.0,0,4250762.0,405.99,291817.0
2020-10-12,Quebec,86976,5965.0,8154.0,843,1702243.0,1025.06,200619.0
2020-10-12,Newfoundland and Labrador,283,4.0,9.0,1,46792.0,54.26,89719.0
2020-10-12,New Brunswick,278,2.0,76.0,6,74018.0,35.79,95282.0
2020-10-12,Nova Scotia,1092,65.0,4.0,0,102476.0,112.42,105494.0
2020-10-12,Prince Edward Island,63,0.0,5.0,0,41407.0,40.14,263828.0
2020-10-12,Yukon,15,0.0,0.0,0,3588.0,36.72,87825.0
2020-10-12,Northwest Territories,5,0.0,0.0,0,4786.0,11.15,106768.0
2020-10-12,Canada,182839,9627.0,18954.0,975,8243089.0,486.41,219294.0
2020-10-13,British Columbia,10734,250.0,1510.0,549,501496.0,211.66,98888.0
2020-10-13,Alberta,20956,286.0,2615.0,961,1143870.0,479.4,261676.0
2020-10-13,Saskatchewan,2174,25.0,238.0,34,179463.0,185.11,152804.0
2020-10-13,Manitoba,2779,35.0,1248.0,124,207039.0,202.93,151182.0
2020-10-13,Ontario,60692,3017.0,5946.0,1553,4316254.0,416.65,296313.0
2020-10-13,Quebec,87791,5970.0,8087.0,815,1702243.0,1034.67,200619.0
2020-10-13,Newfoundland and Labrador,283,4.0,8.0,0,47064.0,54.26,90240.0
2020-10-13,New Brunswick,284,2.0,82.0,6,74678.0,36.56,96132.0
2020-10-13,Nova Scotia,1092,65.0,4.0,0,102916.0,112.42,105947.0
2020-10-13,Prince Edward Island,63,0.0,3.0,0,41527.0,40.14,264593.0
2020-10-13,Yukon,15,0.0,0.0,0,3646.0,36.72,89245.0
2020-10-13,Northwest Territories,5,0.0,0.0,0,4786.0,11.15,106768.0
2020-10-13,Canada,186881,9654.0,19741.0,4042,8327756.0,497.17,221546.0
2020-10-14,British Columbia,10892,250.0,1530.0,158,526418.0,214.78,103803.0
2020-10-14,Alberta,21199,287.0,2689.0,243,1152435.0,484.96,263636.0
2020-10-14,Saskatchewan,2199,25.0,254.0,25,180637.0,187.23,153804.0
2020-10-14,Manitoba,2925,37.0,1374.0,146,209302.0,213.59,152835.0
2020-10-14,Ontario,61413,3017.0,5884.0,721,4347407.0,421.6,298451.0
2020-10-14,Quebec,88994,5977.0,8534.0,1203,1724288.0,1048.84,203217.0
2020-10-14,Newfoundland and Labrador,283,4.0,8.0,0,47366.0,54.26,90819.0
2020-10-14,New Brunswick,292,2.0,90.0,8,75325.0,37.59,96965.0
2020-10-14,Nova Scotia,1092,65.0,4.0,0,103439.0,112.42,106485.0
2020-10-14,Prince Edward Island,63,0.0,3.0,0,41825.0,40.14,266491.0
2020-10-14,Yukon,15,0.0,0.0,0,3678.0,36.72,90028.0
2020-10-14,Northwest Territories,5,0.0,0.0,0,4786.0,11.15,106768.0
2020-10-14,Canada,189387,9664.0,20372.0,2506,8419714.0,503.83,223993.0
2020-10-15,British Columbia,11034,250.0,1527.0,142,531218.0,217.58,104749.0
2020-10-15,Alberta,21443,288.0,2738.0,244,1152435.0,490.54,263636.0
2020-10-15,Saskatchewan,2232,25.0,271.0,33,182263.0,190.04,155189.0
2020-10-15,Manitoba,3098,38.0,1527.0,173,211508.0,226.22,154446.0
2020-10-15,Ontario,62196,3022.0,5883.0,783,4386061.0,426.98,301105.0
2020-10-15,Quebec,89963,6005.0,8491.0,969,1724288.0,1060.26,203217.0
2020-10-15,Newfoundland and Labrador,284,4.0,9.0,1,47753.0,54.45,91561.0
2020-10-15,New Brunswick,292,2.0,89.0,0,76271.0,37.59,98183.0
2020-10-15,Nova Scotia,1092,65.0,3.0,0,104084.0,112.42,107149.0
2020-10-15,Prince Edward Island,63,0.0,3.0,0,42431.0,40.14,270352.0
2020-10-15,Yukon,15,0.0,0.0,0,3703.0,36.72,90640.0
2020-10-15,Northwest Territories,5,0.0,0.0,0,4950.0,11.15,110427.0
2020-10-15,Canada,191732,9699.0,20543.0,2345,8469789.0,510.07,225325.0
2020-10-16,British Columbia,11189,251.0,1551.0,155,536667.0,220.63,105824.0
2020-10-16,Alberta,21775,288.0,2836.0,332,1167241.0,498.13,267023.0
2020-10-16,Saskatchewan,2270,25.0,299.0,38,184063.0,193.28,156721.0
2020-10-16,Manitoba,3173,38.0,1582.0,75,213607.0,231.7,155978.0
2020-10-16,Ontario,62908,3031.0,5873.0,712,4423309.0,431.87,303662.0
2020-10-16,Quebec,91018,6018.0,8488.0,1055,1749283.0,1072.7,206163.0
2020-10-16,Newfoundland and Labrador,287,4.0,12.0,3,48093.0,55.03,92213.0
2020-10-16,New Brunswick,297,2.0,92.0,5,77051.0,38.23,99187.0
2020-10-16,Nova Scotia,1093,65.0,4.0,1,104758.0,112.52,107843.0
2020-10-16,Prince Edward Island,63,0.0,3.0,0,42832.0,40.14,272907.0
2020-10-16,Yukon,15,0.0,0.0,0,3717.0,36.72,90983.0
2020-10-16,Northwest Territories,5,0.0,0.0,0,4975.0,11.15,110985.0
2020-10-16,Canada,194106,9722.0,20740.0,2374,8558420.0,516.39,227683.0
2020-10-17,British Columbia,11189,251.0,1551.0,0,543791.0,220.63,107228.0
2020-10-17,Alberta,21775,288.0,2836.0,0,1167241.0,498.13,267023.0
2020-10-17,Saskatchewan,2306,25.0,326.0,36,185840.0,196.35,158234.0
2020-10-17,Manitoba,3258,38.0,1648.0,85,213607.0,237.9,155978.0
2020-10-17,Ontario,63713,3041.0,5986.0,805,4466569.0,437.39,306632.0
2020-10-17,Quebec,92297,6032.0,8663.0,1279,1762039.0,1087.77,207666.0
2020-10-17,Newfoundland and Labrador,287,4.0,11.0,0,48371.0,55.03,92746.0
2020-10-17,New Brunswick,305,2.0,100.0,8,77808.0,39.26,100161.0
2020-10-17,Nova Scotia,1095,65.0,5.0,2,105561.0,112.72,108669.0
2020-10-17,Prince Edward Island,63,0.0,3.0,0,43113.0,40.14,274698.0
2020-10-17,Yukon,15,0.0,0.0,0,3717.0,36.72,90983.0
2020-10-17,Northwest Territories,5,0.0,0.0,0,4975.0,11.15,110985.0
2020-10-17,Canada,196321,9746.0,21129.0,2215,8625475.0,522.28,229466.0
2020-10-18,British Columbia,11189,251.0,1551.0,0,543791.0,220.63,107228.0
2020-10-18,Alberta,21775,288.0,2836.0,0,1167241.0,498.13,267023.0
2020-10-18,Saskatchewan,2330,25.0,342.0,24,187761.0,198.39,159870.0
2020-10-18,Manitoba,3302,40.0,1675.0,44,213607.0,241.12,155978.0
2020-10-18,Ontario,64371,3046.0,5954.0,658,4506083.0,441.91,309345.0
2020-10-18,Quebec,93391,6038.0,8794.0,1094,1773248.0,1100.66,208987.0
2020-10-18,Newfoundland and Labrador,287,4.0,11.0,0,48737.0,55.03,93448.0
2020-10-18,New Brunswick,310,3.0,104.0,5,78500.0,39.91,101052.0
2020-10-18,Nova Scotia,1097,65.0,6.0,2,106001.0,112.93,109122.0
2020-10-18,Prince Edward Island,63,0.0,3.0,0,43406.0,40.14,276565.0
2020-10-18,Yukon,15,0.0,0.0,0,3717.0,36.72,90983.0
2020-10-18,Northwest Territories,5,0.0,0.0,0,4975.0,11.15,110985.0
2020-10-18,Canada,198148,9760.0,21276.0,1827,8679910.0,527.14,230915.0
2020-10-19,British Columbia,11687,253.0,1681.0,498,543791.0,230.45,107228.0
2020-10-19,Alberta,22673,292.0,3138.0,898,1190239.0,518.68,272284.0
2020-10-19,Saskatchewan,2396,25.0,398.0,66,189170.0,204.01,161069.0
2020-10-19,Manitoba,3382,42.0,1743.0,80,220294.0,246.96,160861.0
2020-10-19,Ontario,65075,3050.0,6047.0,704,4536905.0,446.74,311461.0
2020-10-19,Quebec,94429,6044.0,8856.0,1038,1782527.0,1112.9,210081.0
2020-10-19,Newfoundland and Labrador,287,4.0,11.0,0,48914.0,55.03,93787.0
2020-10-19,New Brunswick,313,3.0,103.0,3,78880.0,40.29,101541.0
2020-10-19,Nova Scotia,1097,65.0,6.0,0,106360.0,112.93,109492.0
2020-10-19,Prince Edward Island,63,0.0,3.0,0,43530.0,40.14,277355.0
2020-10-19,Yukon,17,0.0,2.0,2,3751.0,41.61,91815.0
2020-10-19,Northwest Territories,5,0.0,0.0,0,5057.0,11.15,112814.0
2020-10-19,Canada,201437,9778.0,21988.0,3289,8752279.0,535.89,232840.0
2020-10-20,British Columbia,11854,254.0,1729.0,167,559072.0,233.75,110242.0
2020-10-20,Alberta,22996,293.0,3203.0,323,1197204.0,526.07,273877.0
2020-10-20,Saskatchewan,2439,25.0,427.0,43,190908.0,207.67,162549.0
2020-10-20,Manitoba,3491,42.0,1746.0,109,222635.0,254.92,162571.0
2020-10-20,Ontario,65896,3053.0,6237.0,821,4560168.0,452.38,313058.0
2020-10-20,Quebec,95216,6055.0,8693.0,787,1791271.0,1122.17,211111.0
2020-10-20,Newfoundland and Labrador,287,4.0,11.0,0,49171.0,55.03,94280.0
2020-10-20,New Brunswick,313,3.0,95.0,0,79274.0,40.29,102048.0
2020-10-20,Nova Scotia,1097,65.0,5.0,0,106822.0,112.93,109968.0
2020-10-20,Prince Edward Island,64,0.0,3.0,1,44039.0,40.78,280598.0
2020-10-20,Yukon,17,0.0,2.0,0,3785.0,41.61,92647.0
2020-10-20,Northwest Territories,5,0.0,0.0,0,5057.0,11.15,112814.0
2020-10-20,Canada,203688,9794.0,22151.0,2251,8812267.0,541.88,234436.0
2020-10-21,British Columbia,12057,256.0,1808.0,203,563137.0,237.75,111043.0
2020-10-21,Alberta,23402,296.0,3372.0,406,1205251.0,535.35,275718.0
2020-10-21,Saskatchewan,2496,25.0,469.0,57,192572.0,212.52,163966.0
2020-10-21,Manitoba,3626,43.0,1774.0,135,224779.0,264.77,164136.0
2020-10-21,Ontario,66686,3062.0,6299.0,790,4591746.0,457.8,315225.0
2020-10-21,Quebec,96288,6074.0,8947.0,1072,1802240.0,1134.81,212404.0
2020-10-21,Newfoundland and Labrador,287,4.0,9.0,0,49502.0,55.03,94915.0
2020-10-21,New Brunswick,319,4.0,92.0,6,79743.0,41.06,102652.0
2020-10-21,Nova Scotia,1097,65.0,5.0,0,107384.0,112.93,110546.0
2020-10-21,Prince Edward Island,64,0.0,3.0,0,44927.0,40.78,286256.0
2020-10-21,Yukon,17,0.0,2.0,0,3814.0,41.61,93357.0
2020-10-21,Northwest Territories,8,0.0,3.0,3,5158.0,17.85,115067.0
2020-10-21,Canada,206360,9829.0,22783.0,2672,8873114.0,548.99,236054.0
2020-10-22,British Columbia,12331,256.0,1961.0,274,569400.0,243.15,112278.0
2020-10-22,Alberta,23829,296.0,3519.0,427,1212809.0,545.12,277447.0
2020-10-22,Saskatchewan,2558,25.0,509.0,62,194064.0,217.8,165237.0
2020-10-22,Manitoba,3773,47.0,1806.0,147,227104.0,275.51,165834.0
2020-10-22,Ontario,67527,3071.0,6390.0,841,4629335.0,463.58,317806.0
2020-10-22,Quebec,97321,6094.0,9194.0,1033,1814069.0,1146.98,213798.0
2020-10-22,Newfoundland and Labrador,288,4.0,9.0,1,49846.0,55.22,95574.0
2020-10-22,New Brunswick,322,4.0,81.0,3,80186.0,41.45,103222.0
2020-10-22,Nova Scotia,1097,65.0,4.0,0,108136.0,112.93,111320.0
2020-10-22,Prince Edward Island,64,0.0,3.0,0,45311.0,40.78,288703.0
2020-10-22,Yukon,17,0.0,2.0,0,3845.0,41.61,94116.0
2020-10-22,Northwest Territories,8,0.0,3.0,0,5180.0,17.85,115558.0
2020-10-22,Canada,209148,9862.0,23481.0,2788,8942196.0,556.4,237892.0
2020-10-23,British Columbia,12554,256.0,2051.0,223,577939.0,247.55,113962.0
2020-10-23,Alberta,24261,300.0,3651.0,432,1220803.0,555.0,279276.0
2020-10-23,Saskatchewan,2591,25.0,511.0,33,195566.0,220.61,166515.0
2020-10-23,Manitoba,3935,48.0,1855.0,162,229636.0,287.34,167683.0
2020-10-23,Ontario,68353,3080.0,6474.0,826,4668046.0,469.25,320463.0
2020-10-23,Quebec,98226,6106.0,9328.0,905,1826029.0,1157.65,215208.0
2020-10-23,Newfoundland and Labrador,288,4.0,9.0,0,50192.0,55.22,96238.0
2020-10-23,New Brunswick,324,4.0,75.0,2,80648.0,41.71,103817.0
2020-10-23,Nova Scotia,1097,65.0,4.0,0,108793.0,112.93,111997.0
2020-10-23,Prince Edward Island,64,0.0,1.0,0,45574.0,40.78,290378.0
2020-10-23,Yukon,17,0.0,2.0,0,3857.0,41.61,94409.0
2020-10-23,Northwest Territories,9,0.0,4.0,1,5180.0,20.08,115558.0
2020-10-23,Canada,211732,9888.0,23965.0,2584,9015189.0,563.28,239834.0
2020-10-24,British Columbia,12554,256.0,2051.0,0,581804.0,247.55,114724.0
2020-10-24,Alberta,24261,300.0,3651.0,0,1220803.0,555.0,279276.0
2020-10-24,Saskatchewan,2669,25.0,574.0,78,197497.0,227.25,168160.0
2020-10-24,Manitoba,4088,50.0,1922.0,153,229636.0,298.51,167683.0
2020-10-24,Ontario,69331,3086.0,6821.0,978,4710753.0,475.96,323395.0
2020-10-24,Quebec,99235,6132.0,9284.0,1009,1835921.0,1169.54,216373.0
2020-10-24,Newfoundland and Labrador,289,4.0,10.0,1,50508.0,55.41,96844.0
2020-10-24,New Brunswick,326,4.0,72.0,2,81016.0,41.97,104291.0
2020-10-24,Nova Scotia,1100,65.0,6.0,3,109460.0,113.24,112683.0
2020-10-24,Prince Edward Island,64,0.0,1.0,0,45983.0,40.78,292984.0
2020-10-24,Yukon,20,0.0,5.0,3,3857.0,48.95,94409.0
2020-10-24,Northwest Territories,9,0.0,4.0,0,5259.0,20.08,117320.0
2020-10-24,Canada,213959,9922.0,24401.0,2227,9075423.0,569.2,241437.0
2020-10-25,British Columbia,12554,256.0,2051.0,0,581804.0,247.55,114724.0
2020-10-25,Alberta,24261,300.0,3651.0,0,1220803.0,555.0,279276.0
2020-10-25,Saskatchewan,2729,25.0,619.0,60,199263.0,232.36,169663.0
2020-10-25,Manitoba,4249,54.0,2053.0,161,229636.0,310.27,167683.0
2020-10-25,Ontario,70373,3093.0,7120.0,1042,4748254.0,483.11,325970.0
2020-10-25,Quebec,100114,6143.0,9143.0,879,1846594.0,1179.9,217631.0
2020-10-25,Newfoundland and Labrador,290,4.0,11.0,1,50739.0,55.6,97287.0
2020-10-25,New Brunswick,328,6.0,65.0,2,81327.0,42.22,104691.0
2020-10-25,Nova Scotia,1100,65.0,6.0,0,109864.0,113.24,113099.0
2020-10-25,Prince Edward Island,64,0.0,1.0,0,46105.0,40.78,293762.0
2020-10-25,Yukon,20,0.0,5.0,0,3857.0,48.95,94409.0
2020-10-25,Northwest Territories,9,0.0,4.0,0,5259.0,20.08,117320.0
2020-10-25,Canada,216104,9946.0,24729.0,2145,9126431.0,574.91,242794.0
2020-10-26,British Columbia,13371,259.0,2378.0,817,581804.0,263.66,114724.0
2020-10-26,Alberta,25733,307.0,4477.0,1472,1220803.0,588.68,279276.0
2020-10-26,Saskatchewan,2783,25.0,650.0,54,200849.0,236.96,171014.0
2020-10-26,Manitoba,4349,55.0,2117.0,100,236208.0,317.57,172482.0
2020-10-26,Ontario,71224,3099.0,7286.0,851,4775969.0,488.96,327872.0
2020-10-26,Quebec,100922,6153.0,8947.0,808,1856752.0,1189.42,218828.0
2020-10-26,Newfoundland and Labrador,291,4.0,5.0,1,50871.0,55.8,97540.0
2020-10-26,New Brunswick,331,6.0,60.0,3,81806.0,42.61,105308.0
2020-10-26,Nova Scotia,1101,65.0,5.0,1,110207.0,113.34,113452.0
2020-10-26,Prince Edward Island,64,0.0,1.0,0,46345.0,40.78,295291.0
2020-10-26,Yukon,22,0.0,7.0,2,3909.0,53.85,95682.0
2020-10-26,Northwest Territories,9,0.0,1.0,0,5346.0,20.08,119261.0
2020-10-26,Canada,220213,9973.0,25934.0,4109,9173829.0,585.84,244055.0
2020-10-27,British Columbia,13588,259.0,2375.0,217,595565.0,267.94,117437.0
2020-10-27,Alberta,26155,309.0,4738.0,422,1250099.0,598.33,285978.0
2020-10-27,Saskatchewan,2841,25.0,652.0,58,203169.0,241.9,172989.0
2020-10-27,Manitoba,4532,58.0,2238.0,183,237995.0,330.93,173787.0
2020-10-27,Ontario,72051,3103.0,7418.0,827,4799131.0,494.63,329463.0
2020-10-27,Quebec,101885,6172.0,8927.0,963,1865395.0,1200.77,219847.0
2020-10-27,Newfoundland and Labrador,291,4.0,4.0,0,51177.0,55.8,98126.0
2020-10-27,New Brunswick,334,6.0,55.0,3,82491.0,43.0,106190.0
2020-10-27,Nova Scotia,1102,65.0,6.0,1,110637.0,113.45,113895.0
2020-10-27,Prince Edward Island,64,0.0,1.0,0,46730.0,40.78,297744.0
2020-10-27,Yukon,22,0.0,7.0,0,3946.0,53.85,96588.0
2020-10-27,Northwest Territories,9,0.0,1.0,0,5369.0,20.08,119774.0
2020-10-27,Canada,222887,10001.0,26422.0,2674,9254718.0,592.95,246206.0
2020-10-28,British Columbia,13875,261.0,2370.0,287,599675.0,273.6,118248.0
2020-10-28,Alberta,26565,313.0,4793.0,410,1255081.0,607.71,287117.0
2020-10-28,Saskatchewan,2908,25.0,666.0,67,204806.0,247.6,174383.0
2020-10-28,Manitoba,4701,61.0,2334.0,169,241420.0,343.27,176288.0
2020-10-28,Ontario,72885,3108.0,7474.0,834,4828160.0,500.36,331455.0
2020-10-28,Quebec,102814,6189.0,8987.0,929,1875899.0,1211.72,221085.0
2020-10-28,Newfoundland and Labrador,291,4.0,4.0,0,51471.0,55.8,98690.0
2020-10-28,New Brunswick,337,6.0,47.0,3,82921.0,43.38,106743.0
2020-10-28,Nova Scotia,1102,65.0,5.0,0,111254.0,113.45,114530.0
2020-10-28,Prince Edward Island,64,0.0,1.0,0,47237.0,40.78,300974.0
2020-10-28,Yukon,22,0.0,5.0,0,4004.0,53.85,98008.0
2020-10-28,Northwest Territories,9,0.0,1.0,0,5421.0,20.08,120934.0
2020-10-28,Canada,225586,10032.0,26687.0,2699,9310390.0,600.13,247687.0
2020-10-29,British Columbia,14109,262.0,2399.0,234,605621.0,278.21,119420.0
2020-10-29,Alberta,27042,318.0,4921.0,477,1261145.0,618.62,288505.0
2020-10-29,Saskatchewan,2990,25.0,707.0,82,206205.0,254.58,175574.0
2020-10-29,Manitoba,4894,62.0,2409.0,193,244827.0,357.37,178776.0
2020-10-29,Ontario,73819,3118.0,7578.0,934,4862616.0,506.77,333821.0
2020-10-29,Quebec,103844,6214.0,9188.0,1030,1885867.0,1223.86,222260.0
2020-10-29,Newfoundland and Labrador,291,4.0,4.0,0,51876.0,55.8,99467.0
2020-10-29,New Brunswick,341,6.0,41.0,4,83307.0,43.9,107240.0
2020-10-29,Nova Scotia,1102,65.0,4.0,0,111899.0,113.45,115194.0
2020-10-29,Prince Edward Island,64,0.0,0.0,0,47621.0,40.78,303421.0
2020-10-29,Yukon,23,0.0,6.0,1,4031.0,56.3,98668.0
2020-10-29,Northwest Territories,10,0.0,2.0,1,5455.0,22.31,121693.0
2020-10-29,Canada,228542,10074.0,27259.0,2956,9373532.0,608.0,249367.0
2020-10-30,British Columbia,14381,263.0,2448.0,272,611109.0,283.57,120503.0
2020-10-30,Alberta,27664,323.0,5172.0,622,1261145.0,632.85,288505.0
2020-10-30,Saskatchewan,3066,25.0,742.0,76,207666.0,261.06,176818.0
2020-10-30,Manitoba,5374,65.0,2737.0,480,248031.0,392.42,181115.0
2020-10-30,Ontario,74715,3127.0,7669.0,896,4902283.0,512.92,336544.0
2020-10-30,Quebec,104952,6231.0,9129.0,1108,1897168.0,1236.92,223592.0
2020-10-30,Newfoundland and Labrador,291,4.0,3.0,0,52145.0,55.8,99982.0
2020-10-30,New Brunswick,342,6.0,39.0,1,83668.0,44.03,107705.0
2020-10-30,Nova Scotia,1104,65.0,6.0,2,112574.0,113.65,115889.0
2020-10-30,Prince Edward Island,64,0.0,0.0,0,47960.0,40.78,305581.0
2020-10-30,Yukon,23,1.0,5.0,0,4053.0,56.3,99207.0
2020-10-30,Northwest Territories,10,0.0,2.0,0,5487.0,22.31,122407.0
2020-10-30,Canada,231999,10110.0,27952.0,3457,9436375.0,617.19,251039.0
2020-10-31,British Columbia,14733,263.0,2800.0,352,616774.0,290.52,121620.0
2020-10-31,Alberta,28245,323.0,5753.0,581,1267318.0,646.14,289917.0
2020-10-31,Saskatchewan,3144,25.0,739.0,78,209534.0,267.7,178408.0
2020-10-31,Manitoba,5723,67.0,3010.0,349,248031.0,417.9,181115.0
2020-10-31,Ontario,75730,3136.0,7877.0,1015,4942832.0,519.89,339328.0
2020-10-31,Quebec,106016,6246.0,9194.0,1064,1906939.0,1249.46,224743.0
2020-10-31,Newfoundland and Labrador,291,4.0,3.0,0,52416.0,55.8,100502.0
2020-10-31,New Brunswick,343,6.0,38.0,1,84013.0,44.15,108149.0
2020-10-31,Nova Scotia,1109,65.0,11.0,5,113094.0,114.17,116424.0
2020-10-31,Prince Edward Island,64,0.0,0.0,0,48360.0,40.78,308129.0
2020-10-31,Yukon,23,1.0,5.0,0,4053.0,56.3,99207.0
2020-10-31,Northwest Territories,10,0.0,2.0,0,5487.0,22.31,122407.0
2020-10-31,Canada,235444,10136.0,29432.0,3445,9501937.0,626.36,252783.0
2020-11-01,British Columbia,15122,263.0,3189.0,389,616774.0,298.19,121620.0
2020-11-01,Alberta,28770,323.0,6278.0,525,1267318.0,658.15,289917.0
2020-11-01,Saskatchewan,3218,25.0,798.0,74,211354.0,274.0,179958.0
2020-11-01,Manitoba,6034,75.0,3255.0,311,248031.0,440.61,181115.0
2020-11-01,Ontario,76707,3145.0,7981.0,977,4978751.0,526.6,341793.0
2020-11-01,Quebec,106981,6272.0,9221.0,965,1914757.0,1260.83,225665.0
2020-11-01,Newfoundland and Labrador,291,4.0,3.0,0,52657.0,55.8,100964.0
2020-11-01,New Brunswick,344,6.0,35.0,1,84444.0,44.28,108704.0
2020-11-01,Nova Scotia,1111,65.0,13.0,2,113522.0,114.37,116865.0
2020-11-01,Prince Edward Island,64,0.0,0.0,0,48524.0,40.78,309174.0
2020-11-01,Yukon,23,1.0,5.0,0,4053.0,56.3,99207.0
2020-11-01,Northwest Territories,10,0.0,2.0,0,5487.0,22.31,122407.0
2020-11-01,Canada,238688,10179.0,30780.0,3244,9548758.0,634.99,254029.0
2020-11-02,British Columbia,15501,269.0,3025.0,379,616774.0,305.66,121620.0
